scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
eight-moves,greedy,71,lost,231,8,0,1,0,1,2,0,0
eight-moves,greedy,72,lost,1258,18,0,8,0,8,3,0,0
eight-moves,greedy,73,lost,204,8,0,1,0,1,2,0,0
eight-moves,greedy,74,won,1514,13,0,5,0,5,5,0,0
eight-moves,greedy,75,lost,635,14,0,3,0,3,3,0,0
eight-moves,greedy,76,lost,726,12,0,4,0,4,3,0,0
eight-moves,greedy,77,lost,1427,17,0,5,0,5,3,0,0
eight-moves,greedy,78,lost,1166,18,0,2,0,2,3,0,0
eight-moves,greedy,79,lost,1095,16,0,6,0,6,2,0,0
eight-moves,greedy,80,lost,1232,24,0,6,0,6,3,0,0
eight-moves,greedy,81,lost,616,14,0,5,0,5,2,0,0
eight-moves,greedy,82,lost,751,15,0,6,0,6,4,1,0
eight-moves,greedy,83,lost,1201,21,0,1,0,1,6,0,0
eight-moves,greedy,84,lost,258,8,0,0,0,0,2,0,0
eight-moves,greedy,85,lost,660,16,0,2,0,2,3,0,0
eight-moves,greedy,86,lost,1630,24,0,4,0,4,4,0,0
eight-moves,greedy,87,lost,1451,15,0,2,0,2,3,1,0
eight-moves,greedy,88,lost,1175,22,0,2,0,2,3,0,0
eight-moves,greedy,89,lost,457,11,0,0,0,0,4,0,0
eight-moves,greedy,90,lost,629,13,0,2,0,2,3,0,0
eight-moves,greedy,91,lost,222,8,0,2,0,2,2,0,0
eight-moves,greedy,92,lost,849,12,0,2,0,2,3,0,0
eight-moves,greedy,93,lost,1166,19,0,3,0,3,4,0,0
eight-moves,greedy,94,lost,423,12,0,0,0,0,2,0,0
eight-moves,greedy,95,lost,1632,15,0,3,0,3,4,0,0
eight-moves,greedy,96,won,1529,10,0,2,0,2,5,0,0
eight-moves,greedy,97,lost,1179,20,0,3,0,3,3,0,0
eight-moves,greedy,98,lost,1230,18,0,5,0,5,4,1,0
eight-moves,greedy,99,lost,462,13,0,3,0,3,3,0,0
eight-moves,greedy,100,lost,569,14,0,2,0,2,3,0,0
eight-moves,spender,1,lost,1473,21,0,2,0,2,3,0,0
eight-moves,spender,2,lost,864,12,0,2,0,2,3,0,0
eight-moves,spender,3,lost,1295,17,0,2,0,2,4,0,0
eight-moves,spender,4,lost,618,15,0,2,0,2,3,0,0
eight-moves,spender,5,lost,179,8,0,0,0,0,2,0,0
eight-moves,spender,6,lost,664,16,0,2,0,2,3,0,0
eight-moves,spender,7,won,1403,17,2,6,6,0,4,0,0
eight-moves,spender,8,lost,170,8,0,2,0,2,1,0,0
eight-moves,spender,9,lost,1067,20,1,3,3,0,3,0,0
eight-moves,spender,10,won,1921,15,0,1,0,1,5,0,0
eight-moves,spender,11,lost,1300,15,2,8,6,2,7,1,0
eight-moves,spender,12,lost,633,12,1,4,3,1,3,0,0
eight-moves,spender,13,lost,791,11,1,3,3,0,4,0,0
eight-moves,spender,14,lost,1317,15,2,7,6,1,4,0,0
