scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
quad-cost-20,builder,10,won,44095,40,0,108,62,46,4,0,0
quad-cost-20,builder,11,won,50890,31,0,123,62,61,4,0,0
quad-cost-20,builder,12,lost,808,11,0,15,12,3,3,0,0
quad-cost-20,builder,13,won,42712,28,0,114,51,63,5,0,0
quad-cost-20,builder,14,won,71985,35,0,98,53,45,9,0,0
quad-cost-20,builder,15,won,74481,32,0,112,87,25,5,0,0
quad-cost-20,builder,16,won,56713,27,0,119,74,45,7,0,0
quad-cost-20,builder,17,won,52022,28,0,113,85,28,4,0,0
quad-cost-20,builder,18,won,38294,28,0,112,62,50,3,0,0
quad-cost-20,builder,19,won,47382,36,0,98,68,30,4,0,0
quad-cost-20,builder,20,won,47849,37,0,110,88,22,3,0,0
quad-cost-20,builder,21,won,115524,27,0,113,87,26,8,0,0
quad-cost-20,builder,22,lost,3896,20,0,41,27,14,3,2,0
quad-cost-20,builder,23,won,51941,38,0,109,58,51,5,0,0
quad-cost-20,builder,24,won,44797,30,0,108,82,26,4,0,0
gold-0,greedy,1,lost,37337,44,0,88,60,28,4,0,0
gold-0,greedy,2,lost,3418,25,0,30,29,1,3,0,0
gold-0,greedy,3,won,38700,40,0,96,69,27,5,0,0
gold-0,greedy,4,lost,67696,43,0,92,70,22,6,0,0
gold-0,greedy,5,lost,37718,45,0,76,65,11,5,0,0
gold-0,greedy,6,won,48412,34,0,96,84,12,5,0,0
gold-0,greedy,7,won,40980,25,0,104,70,34,4,0,0
gold-0,greedy,8,won,44940,44,0,91,90,1,4,0,0
gold-0,greedy,9,won,38687,45,0,85,71,14,4,0,0
gold-0,greedy,10,lost,4528,20,0,35,35,0,3,0,0
gold-0,greedy,11,won,50882,22,0,106,75,31,4,0,0
gold-0,greedy,12,won,62609,31,0,93,55,38,7,0,0
gold-0,greedy,13,won,46121,41,0,94,66,28,4,0,0
gold-0,greedy,14,won,48427,34,0,96,74,22,3,0,0
gold-0,greedy,15,won,62249,37,0,92,80,12,5,0,0
