scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
baseline,greedy,107,lost,1671,17,0,0,0,0,6,0,0
baseline,greedy,108,lost,1152,24,0,7,0,7,4,0,0
baseline,greedy,109,lost,1130,21,0,1,0,1,4,0,0
baseline,greedy,110,won,1316,20,0,5,0,5,4,0,0
baseline,greedy,111,lost,1288,21,0,10,0,10,3,1,0
baseline,greedy,112,won,1655,21,0,5,0,5,5,0,0
baseline,greedy,113,lost,669,18,0,2,0,2,3,0,0
baseline,greedy,114,lost,580,13,0,1,0,1,2,0,0
baseline,greedy,115,won,1417,14,0,6,0,6,5,0,0
baseline,greedy,116,lost,1448,11,0,6,0,6,5,0,0
baseline,greedy,117,won,1467,22,0,5,0,5,5,0,0
baseline,greedy,118,lost,1059,18,0,1,0,1,3,0,0
baseline,greedy,119,lost,573,19,0,4,0,4,2,0,0
baseline,greedy,120,lost,504,19,0,1,0,1,3,0,0
baseline,greedy,121,lost,626,11,0,3,0,3,3,0,0
baseline,greedy,122,won,1436,21,0,8,0,8,4,0,0
baseline,greedy,123,lost,685,20,0,2,0,2,3,2,0
baseline,greedy,124,lost,1472,21,0,2,0,2,5,1,0
baseline,greedy,125,won,1515,13,0,2,0,2,5,0,0
baseline,greedy,126,lost,563,15,0,0,0,0,3,0,0
baseline,greedy,127,lost,551,13,0,0,0,0,4,0,0
baseline,greedy,128,won,1484,18,0,7,0,7,5,0,0
baseline,greedy,129,lost,615,15,0,3,0,3,2,0,0
baseline,greedy,130,lost,553,19,0,2,0,2,2,0,0
baseline,greedy,131,lost,1347,18,0,5,0,5,4,0,0
baseline,greedy,132,won,1445,11,0,0,0,0,5,0,0
baseline,greedy,133,lost,683,17,0,7,0,7,3,0,0
baseline,greedy,134,lost,833,12,0,7,0,7,4,0,0
baseline,greedy,135,won,1447,15,0,5,0,5,4,0,0
baseline,greedy,136,won,1394,27,0,5,0,5,5,0,0
baseline,greedy,137,lost,1207,22,0,5,0,5,3,0,0
baseline,greedy,138,lost,1364,19,0,6,0,6,5,0,0
baseline,greedy,139,lost,1301,19,0,4,0,4,4,0,0
baseline,greedy,140,won,1432,20,0,3,0,3,5,0,0
baseline,greedy,141,lost,824,16,0,2,0,2,3,1,0
baseline,greedy,142,lost,1171,26,0,4,0,4,3,1,0
baseline,greedy,143,lost,1613,20,0,5,0,5,4,0,0
baseline,greedy,144,lost,655,12,0,2,0,2,4,0,0
baseline,greedy,145,lost,1262,28,0,2,0,2,4,0,0
baseline,greedy,146,lost,724,13,0,5,0,5,3,0,0
baseline,greedy,147,lost,852,14,0,1,0,1,4,0,0
baseline,greedy,148,won,1484,25,0,5,0,5,3,0,0
baseline,greedy,149,won,2102,22,0,4,0,4,6,0,0
baseline,greedy,150,won,1671,29,0,4,0,4,4,0,0
baseline,greedy,151,won,2198,25,0,8,0,8,6,0,0
baseline,greedy,152,lost,1195,29,0,3,0,3,3,0,0
baseline,greedy,153,won,1467,25,0,10,0,10,4,0,0
baseline,greedy,154,lost,1234,20,0,4,0,4,4,0,0
baseline,greedy,155,lost,1367,21,0,7,0,7,4,2,0
baseline,greedy,156,won,1510,14,0,9,0,9,4,1,0
baseline,greedy,157,won,1446,20,0,2,0,2,5,0,0
baseline,greedy,158,won,1475,13,0,5,0,5,5,0,0
baseline,greedy,159,won,1489,21,0,5,0,5,5,0,0
baseline,greedy,160,lost,1119,18,0,5,0,5,5,1,0
baseline,greedy,161,lost,601,15,0,1,0,1,3,0,0
baseline,greedy,162,lost,1254,17,0,5,0,5,6,0,0
baseline,greedy,163,lost,1193,26,0,4,0,4,4,0,0
baseline,greedy,164,lost,1342,19,0,3,0,3,6,0,0
baseline,greedy,165,won,2041,19,0,3,0,3,5,0,0
baseline,greedy,166,lost,1510,21,0,3,0,3,4,2,0
baseline,greedy,167,lost,1253,22,0,7,0,7,3,0,0
baseline,greedy,168,won,1620,16,0,4,0,4,4,0,0
baseline,greedy,169,lost,930,12,0,4,0,4,5,0,0
baseline,greedy,170,lost,656,16,0,0,0,0,4,0,0
baseline,greedy,171,lost,1421,23,0,6,0,6,3,0,0
baseline,greedy,172,lost,149,10,0,1,0,1,1,1,0
baseline,greedy,173,won,1485,9,0,2,0,2,4,0,0
baseline,greedy,174,lost,888,15,0,0,0,0,3,0,0
baseline,greedy,175,lost,635,18,0,3,0,3,2,0,0
baseline,greedy,176,lost,1235,21,0,1,0,1,5,0,0
baseline,greedy,177,lost,1437,20,0,5,0,5,4,0,0
baseline,greedy,178,won,1381,22,0,3,0,3,3,0,0
baseline,greedy,179,lost,1198,28,0,3,0,3,3,0,0
baseline,greedy,180,lost,1118,22,0,5,0,5,4,0,0
baseline,greedy,181,lost,603,15,0,3,0,3,3,0,0
baseline,greedy,182,lost,666,16,0,2,0,2,3,0,0
baseline,greedy,183,won,1395,14,0,6,0,6,6,0,0
baseline,greedy,184,lost,1450,20,0,2,0,2,4,0,0
baseline,greedy,185,lost,1091,23,0,5,0,5,3,0,0
baseline,greedy,186,won,1892,18,0,4,0,4,5,0,0
baseline,greedy,187,lost,763,14,0,0,0,0,4,0,0
baseline,greedy,188,won,1595,27,0,2,0,2,3,2,0
baseline,greedy,189,lost,624,17,0,3,0,3,3,0,0
baseline,greedy,190,won,1456,11,0,6,0,6,5,0,0
baseline,greedy,191,won,1461,21,0,6,0,6,3,0,0
baseline,greedy,192,lost,709,15,0,3,0,3,5,0,0
baseline,greedy,193,lost,1326,26,0,3,0,3,3,2,0
baseline,greedy,194,lost,1004,24,0,4,0,4,4,1,0
baseline,greedy,195,lost,1236,22,0,4,0,4,6,0,0
baseline,greedy,196,lost,1324,20,0,3,0,3,4,0,0
baseline,greedy,197,lost,1045,17,0,1,0,1,4,1,0
baseline,greedy,198,lost,583,13,0,1,0,1,3,0,0
baseline,greedy,199,won,1382,17,0,3,0,3,4,1,0
